Page Id	URL	Name	Subject	Section Header	Section Index	PageViews		Name Override	Subject Re-mapping	Section Re-mapping	Omit	miles_work
page-1696	List_of_University_of_California,_Irvine_people	List of University of California, Irvine people	other	students and alumni	14	7251			other			
page-1354	Jazz_bass	Jazz bass	genres	double bass	13	6929			other			
page-1354	Jazz_bass	Jazz bass	genres	double bass	13	6929			other			
page-1354	Jazz_bass	Jazz bass	genres	double bass	13	6929			other			
page-1354	Jazz_bass	Jazz bass	genres	double bass	13	6929			other			
page-1626	List_of_double_albums	List of double albums	works	d	12	6591			other			
page-1626	List_of_double_albums	List of double albums	works	d	12	6591			other			
page-2455	Secret_Agent_Man_(TV_series)	Secret Agent Man (TV series)	works	first paragraph	0	6574			other			
page-455	Brew_Masters	Brew Masters	works	episodes	14	6515			other			
page-1672	List_of_Phish_cover_versions	List of Phish cover versions	works	ad	8	6482			other			
page-1672	List_of_Phish_cover_versions	List of Phish cover versions	works	ad	8	6482			other			
page-2109	Orchestra_hit	Orchestra hit	genres	history	10	5829			other			
page-1630	List_of_former_Warner_Bros._Records_artists	List of former Warner Bros. Records artists	people	d	11	5700			other			
page-560	Children_of_Passions	Children of Passions	people	miles harriscrane	28	5563			other			
page-560	Children_of_Passions	Children of Passions	people	miles harriscrane	28	5563			other			
page-905	Fantasy_Studios	Fantasy Studios	companies	today	35	5311			other			
page-1634	List_of_Grammy_Hall_of_Fame_Award_recipients_(J%E2%80%93P)	List of Grammy Hall of Fame Award recipients (J–P)	other	alphabetical listing by title	2	5141			other			
page-1634	List_of_Grammy_Hall_of_Fame_Award_recipients_(J%E2%80%93P)	List of Grammy Hall of Fame Award recipients (J–P)	other	alphabetical listing by title	2	5141			other			
page-1634	List_of_Grammy_Hall_of_Fame_Award_recipients_(J%E2%80%93P)	List of Grammy Hall of Fame Award recipients (J–P)	other	alphabetical listing by title	2	5141			other			
page-3002	Theme_Time_Radio_Hour_(season_1)	Theme Time Radio Hour (season 1)	works	season 1  episodes 1 to 50	147	4819			other			
page-3782	Watkins_Electric_Music	Watkins Electric Music	companies	first paragraph	0	4794			other			
page-155	Ahmadiyya_in_the_United_States	Ahmadiyya in the United States	places	influence	57	4642			other			
page-902	Fame_in_the_20th_Century	Fame in the 20th Century	works	celebrities portrayed in the series	29	4550			other			
page-1984	Music_of_Missouri	Music of Missouri	places	jazz	13	4478			other			
page-1984	Music_of_Missouri	Music of Missouri	places	jazz	13	4478			other			
page-1635	List_of_Grammy_Hall_of_Fame_Award_recipients_(Q%E2%80%93Z)	List of Grammy Hall of Fame Award recipients (Q–Z)	other	alphabetical listing by title	2	4462			other			
page-624	Contemporary_Records	Contemporary Records	musicians	discography	15	4448			other			
page-1638	List_of_hard_bop_musicians	List of hard bop musicians	musicians	d	9	4358			other			
page-1638	List_of_hard_bop_musicians	List of hard bop musicians	musicians	first paragraph	0	4358			other			
page-1625	List_of_dentists	List of dentists	other	reallife dentists	3	4352			other			
page-661	Culture_of_St._Louis	Culture of St. Louis	genres	music and the performing arts	18	4104			other			
page-1690	List_of_The_Best_Show_with_Tom_Scharpling_episodes	List of The Best Show with Tom Scharpling episodes	works	list of wfmuera best show episodes	16	4051			other			
page-1690	List_of_The_Best_Show_with_Tom_Scharpling_episodes	List of The Best Show with Tom Scharpling episodes	works	list of wfmuera best show episodes	20	4051			other			
page-1633	List_of_Grammy_Hall_of_Fame_Award_recipients_(E%E2%80%93I)	List of Grammy Hall of Fame Award recipients (E–I)	other	alphabetical listing by title	2	4008			other			
page-1671	List_of_people_with_surname_Davis	List of people with surname Davis	other	m	29	3978			other			
page-1694	List_of_triple_albums	List of triple albums	works	d	10	3962			other			
page-1694	List_of_triple_albums	List of triple albums	works	d	10	3962			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2278	Private_Passions	Private Passions	genres	guest list	5	3933			other			
page-2025	NEA_Jazz_Masters	NEA Jazz Masters	events	nea jazz masters	3	3893			other			
page-2658	Tadd_Dameron_turnaround	Tadd Dameron turnaround	genres	first paragraph	0	3840			other			
page-2658	Tadd_Dameron_turnaround	Tadd Dameron turnaround	genres	first paragraph	0	3840			other			
page-145	African_Americans_in_Davenport,_Iowa	African Americans in Davenport, Iowa	places	culture	39	3814			other			
page-674	Danish_Culture_Canon	Danish Culture Canon	genres	music	28	3592			other			
page-1678	List_of_Rough_Guide_albums	List of Rough Guide albums	works	first paragraph	0	3526			other			
page-1678	List_of_Rough_Guide_albums	List of Rough Guide albums	works	first paragraph	0	3526			other			
page-1698	List_of_Yamaha_signature_instruments	List of Yamaha signature instruments	genres	guitars	13	3472			other			
page-1824	Martin_Committee	Martin Committee	companies	trumpet	8	3406			other			
page-1620	List_of_compositions_by_Bill_Evans	List of compositions by Bill Evans	works	first paragraph	0	3351			other			
page-243	Arts_and_culture_of_Washington,_D.C.	Arts and culture of Washington, D.C.	places	historic sites and museums	40	3337			other			
page-3003	Theme_Time_Radio_Hour_(season_2)	Theme Time Radio Hour (season 2)	works	season 2  episodes 51 to 75	125	3051			other			
page-2276	Prince_Interactive	Prince Interactive	works	summary	4	3027			other			
page-1467	Joint_issue	Joint issue	other	france	50	2790			other			
page-1467	Joint_issue	Joint issue	other	united states	146	2790			other			
page-3118	United_States_Academic_Decathlon_topics	United States Academic Decathlon topics	places	topics used	14	2728			other			
page-3997	X5_Music_Group	X5 Music Group	musicians	history	28	2607			other			
page-1679	List_of_SACD_artists	List of SACD artists	musicians	jazz artists	7	2496			other			
page-3004	Theme_Time_Radio_Hour_(season_3)	Theme Time Radio Hour (season 3)	works	episodes	71	2463			other			
page-525	Celluloid_Records	Celluloid Records	musicians	expansion	10	2439			other			
page-1691	List_of_The_Memory_Palace_episodes	List of The Memory Palace episodes	works	list of episodes	2	2385			other			
page-1697	List_of_Whitney_Biennial_artists	List of Whitney Biennial artists	events	2006	20	2363			other			
page-716	Debut_Records	Debut Records	musicians	discography	12	2353			other			
page-716	Debut_Records	Debut Records	musicians	first paragraph	0	2353			other			
page-2798	THD_Electronics	THD Electronics	companies	amplifier basics	17	2329			other			
page-1486	Julien%27s_Auctions	Julien's Auctions	other	auctions	11	2283			other			
page-2500	Sitar_in_jazz	Sitar in jazz	genres	early uses	9	2243			other			
page-2500	Sitar_in_jazz	Sitar in jazz	genres	first paragraph	0	2243			other			
page-1608	List_of_1960s_one-hit_wonders_in_the_United_States	List of 1960s one-hit wonders in the United States	events	notes and references	29	67038			other		1	
page-1692	List_of_The_Tonight_Show_Starring_Johnny_Carson_episodes_(1970)	List of The Tonight Show Starring Johnny Carson episodes (1970)	works	1970	26	2180			other			
page-1660	List_of_Peabody_Award_winners_(1990%E2%80%9399)	List of Peabody Award winners (1990–99)	other	1991	7	2143			other			
page-1682	List_of_slap_bass_players_(electric_bass)	List of slap bass players (electric bass)	musicians	m	26	1989			other			
page-1856	Metronome_magazine	Metronome magazine	works	first paragraph	0	1895			other			
page-1669	List_of_people_on_the_cover_of_The_FADER	List of people on the cover of The FADER	other	first paragraph	0	1828			other			
page-244	Arts_in_Upstate_New_York	Arts in Upstate New York	places	music	12	1822			other			
page-1541	KSDS	KSDS	places	first paragraph	0	1792			other			
page-742	Dial_Records_(1946)	Dial Records (1946)	musicians	first paragraph	0	1689			other			
page-1279	International_Trumpet_Guild	International Trumpet Guild	musicians	honorary award	14	1356			other			
page-2609	Storyville_Records	Storyville Records	musicians	artists	13	1288			other			
page-797	Dragon_Records	Dragon Records	musicians	history	5	1288			other			
page-797	Dragon_Records	Dragon Records	musicians	trivia	7	1288			other			
page-1611	List_of_Australian_films_of_1991	List of Australian films of 1991	works	1991	3	1198			other			
page-1627	List_of_DualDisc_releases	List of DualDisc releases	works	high profile dualdisc releases	4	1186			other			
page-1018	Four_note_group	Four note group	genres	first paragraph	0	1185			other			
page-137	Act_III_Communications	Act III Communications	places	concord music group	11	1153			other			
page-2902	The_Jazz_Review	The Jazz Review	works	contributors	9	1153			other			
page-1368	Jazz_Profiles	Jazz Profiles	works	first paragraph	0	1106			other			
page-1370	Jazz_Review	Jazz Review	works	first paragraph	0	1063			other			
page-1615	List_of_Bill_Evans_tribute_albums	List of Bill Evans tribute albums	works	first paragraph	0	915			other			
page-1355	Jazz_Door	Jazz Door	musicians	first paragraph	0	887			other			
page-2080	Oblivion_Records	Oblivion Records	musicians	history	9	863			other			
page-251	Associated_Recording_Studios	Associated Recording Studios	places	first paragraph	0	798			other			
page-916	Fender_Contempo_Organ	Fender Contempo Organ	genres	history	9	784			other			
page-916	Fender_Contempo_Organ	Fender Contempo Organ	genres	history	9	784			other			
page-916	Fender_Contempo_Organ	Fender Contempo Organ	genres	history	9	784			other			
page-916	Fender_Contempo_Organ	Fender Contempo Organ	genres	history	9	784			other			
page-1610	List_of_ACT_Music_albums	List of ACT Music albums	works	act	2	685			other			
page-2019	Nardis_Records	Nardis Records	musicians	first paragraph	0	661			other			
page-3750	Vater_Percussion	Vater Percussion	companies	notable users	8	588			other			
page-1414	JMY_Records	JMY Records	musicians	artists	2	487			other			
page-1649	List_of_L%C3%A9gion_d%27honneur_recipients_by_name_(D)	List of Légion d'honneur recipients by name (D)	other	first paragraph	0	442			other			
page-1656	List_of_Nattjazz_artists	List of Nattjazz artists	people	selected bands and artists	29	402			other			
page-1468	Joma_Music_Group,_Inc.	Joma Music Group, Inc.	places	first paragraph	0	311			other			
page-1278	International_Talent_Associates,_Inc.	International Talent Associates, Inc.	musicians	selected artist represented	5	301			other			
page-1652	List_of_Moldejazz_celebrety_artists	List of Moldejazz celebrety artists	musicians	celebrety moldejazz artists	2	176			other			
page-1699	List_of_years_in_jazz	List of years in jazz	other	1920s	22	0			other			
page-1699	List_of_years_in_jazz	List of years in jazz	other	1990s	8	0			other			
page-1680	List_of_Saturday_Night_Live_episodes	List of Saturday Night Live episodes	works	episodes	28	0			other			
page-1654	List_of_musical_supergroups	List of musical supergroups	other	list of groups	9	0			other			
page-1654	List_of_musical_supergroups	List of musical supergroups	other	list of groups	9	0			other			
page-1687	List_of_Sony/ATV_Music_Publishing_artists	List of Sony/ATV Music Publishing artists	people	m	39	0			other			
page-1664	List_of_people_from_Oklahoma	List of people from Oklahoma	people	musicians	34	0			other			
page-1388	Jeff_Jones_(music_industry_executive)	Jeff Jones (music industry executive)	other	career	13	4718			people			
page-1576	Lennie_Sogoloff	Lennie Sogoloff	other	first paragraph	0	309			people			
page-1803	Marc_Danval	Marc Danval	other	biography	9	0			people			
page-1447	John_Garcia_Gensel	John Garcia Gensel	other	career	10	0			people			
page-2132	Palais_des_Sports_(Paris)	Palais des Sports (Paris)	other	concerts artists alphabetic order	12	5387			places			
page-2034	Nevis	Nevis	other	notable natives and residents	133	104544			places			
page-1854	Metro_East	Metro East	other	residents historic figures and contributors	46	8147			places			
page-1063	Gaslight_Square,_St._Louis	Gaslight Square, St. Louis	other	history	9	4045			places			
page-591	Club_RaY%C3%A9	Club RaYé	other	style	10	87			places			
page-3043	To_Pimp_a_Butterfly	To Pimp a Butterfly	works	music and lyrics	18	968986			recording			
page-3043	To_Pimp_a_Butterfly	To Pimp a Butterfly	works	recording and production	13	968986			recording			
page-87	2001_(Dr._Dre_album)	2001 (Dr. Dre album)	works	critical reception	32	434458			recording			
page-1395	Jerry_Maguire	Jerry Maguire	works	soundtrack	51	382374			recording			
page-1997	My_Beautiful_Dark_Twisted_Fantasy	My Beautiful Dark Twisted Fantasy	works	reception	43	368322			recording			
page-2101	On_the_Road	On the Road	works	plot	16	282011			recording			
page-597	Collateral_(film)	Collateral (film)	works	production	26	264446			recording			
page-1571	Led_Zeppelin_II	Led Zeppelin II	works	packaging	24	215027			recording			
page-2087	OK_Computer	OK Computer	works	music and lyrics	25	214926			recording			
page-2087	OK_Computer	OK Computer	works	music and lyrics	26	214926			recording			
page-547	Cheek_to_Cheek_(album)	Cheek to Cheek (album)	works	promotion	30	200798			recording			
page-2326	Ready_to_Die	Ready to Die	works	track listing	44	198061			recording			1
