Page Id	URL	Name	EntityType	PageViews	subject	miles_work
466	Brothers-4	Brothers-4	album	934	recording	1
3102	Tune_Up!_(album)	Tune Up! (album)	album	859	recording	1
2599	Steve_Remote	Steve Remote	musical artist	751	musicians	
1283	Introducing_Eric_Kloss	Introducing Eric Kloss	album	638	recording	1
1756	Love_and_All_That_Jazz	Love and All That Jazz	album	696	recording	1
1145	Grits_%26_Gravy	Grits & Gravy	album	696	recording	1
1259	In_the_Land_of_the_Giants	In the Land of the Giants	album	505	recording	1
2201	Poetry_of_Fire	Poetry of Fire	album	467	recording	1
1051	Funk_Trek	Funk Trek	Band	1137	musicians	
1747	Lord_Flea	Lord Flea	musical artist	1648	musicians	
1669	List_of_people_on_the_cover_of_The_FADER	List of people on the cover of The FADER	Thing	1828	other	
841	Edward_Pramuk	Edward Pramuk	agent	356	people	
678	Dario_Chiazzolino	Dario Chiazzolino	musical artist	664	musicians	
1523	Keystone_Korner	Keystone Korner	Nightclub	2710	places	
1763	Low_Down	Low Down	Q11424	35520	films	
1691	List_of_The_Memory_Palace_episodes	List of The Memory Palace episodes	Thing	2385	other	
593	Clyde_Reasinger	Clyde Reasinger	agent	870	musicians	
3105	Turtel_Onli	Turtel Onli	agent	1356	people	
1468	Joma_Music_Group,_Inc.	Joma Music Group, Inc.	Thing	311	other	
1011	For_Lady	For Lady	album	685	recording	
565	Chris_Dave	Chris Dave	musical artist	15929	musicians	
547	Cheek_to_Cheek_(album)	Cheek to Cheek (album)	album	200798	recording	
2612	Straight_Ahead_(Art_Blakey_album)	Straight Ahead (Art Blakey album)	Live album	1018	recording	1
1450	John_Lamb_(musician)	John Lamb (musician)	Thing	1353	musicians	
1410	Jimmy_Powell_(musician)	Jimmy Powell (musician)	agent	568	musicians	
396	Blue_Bird_Inn	Blue Bird Inn	Thing	1144	places	
1587	Leron_Thomas	Leron Thomas	musical artist	3696	musicians	
1070	Generation_(Dexter_Gordon_album)	Generation (Dexter Gordon album)	album	930	recording	1
569	Chris_Parker_(musician)	Chris Parker (musician)	musical artist	4152	musicians	
3797	West_Coast_Live_(album)	West Coast Live (album)	Live album	1824	recording	1
563	Chris_Botti_in_Boston	Chris Botti in Boston	album	3512	recording	1
551	Chet_Baker_in_New_York	Chet Baker in New York	album	3208	recording	1
1510	Kelly%27s_Stables_(New_York)	Kelly's Stables (New York)	Thing	1478	places	
550	Chet_Baker_in_Milan	Chet Baker in Milan	album	2270	recording	1
3020	Thomas_Heberer_(musician)	Thomas Heberer (musician)	agent	506	musicians	
3775	Waltz_for_Monica	Waltz for Monica	Q11424	2662	films	
3993	Wynne_Paris	Wynne Paris	musical artist	891	musicians	
3988	Woody_Shaw:_The_Complete_Columbia_Albums_Collection	Woody Shaw: The Complete Columbia Albums Collection	Box set	564	recording	1
1257	In_My_Own_Sweet_Way	In My Own Sweet Way	Live album	666	recording	1
3057	Tommy_Flanagan_discography	Tommy Flanagan discography	Thing	3155	recording	
246	As_One_(Richard_Davis_album)	As One (Richard Davis album)	Live album	529	recording	1
903	Fancy_Free_(Richard_Davis_album)	Fancy Free (Richard Davis album)	album	696	recording	1
3997	X5_Music_Group	X5 Music Group	agent	2607	other	
1966	Morten_Schantz	Morten Schantz	musical artist	636	musicians	
1276	Interchange_(album)	Interchange (album)	album	668	recording	1
2311	Randall_Schmit	Randall Schmit	agent	477	people	
2369	Rob_Burns	Rob Burns	musical artist	1295	musicians	
1821	Marshall_Hawkins_(musician)	Marshall Hawkins (musician)	agent	814	musicians	
1827	Marvin_Koner	Marvin Koner	agent	332	people	
2052	Nick_Raynes	Nick Raynes	agent	646	people	
1309	Jack_Cooper_(musician)	Jack Cooper (musician)	musical artist	3162	musicians	
2808	The_Australian_Jazz_Quartet	The Australian Jazz Quartet	Band	1159	musicians	
2005	My_Place_(album)	My Place (album)	album	303	recording	
2496	Sinan_Alimanovi%C4%87	Sinan Alimanović	musical artist	1196	musicians	
764	Dominique_Gaumont	Dominique Gaumont	Thing	1656	musicians	
137	Act_III_Communications	Act III Communications	agent	1153	other	
2403	Roseland_Theater	Roseland Theater	Music venue	8574	places	
1484	Jules_Buckley	Jules Buckley	musical artist	9562	musicians	
2600	Steve_Wiest	Steve Wiest	musical artist	2234	musicians	
2413	Rubberlegs_Williams	Rubberlegs Williams	Thing	684	musicians	
2050	Nick%27s	Nick's	Thing	1634	places	
3983	Within_a_Song	Within a Song	album	902	recording	1
2106	Onzy_Matthews	Onzy Matthews	musical artist	1507	musicians	
280	Baida_(Ralph_Alessi_album)	Baida (Ralph Alessi album)	Thing	60	recording	
1502	Kathy_Kosins	Kathy Kosins	musical artist	1005	musicians	
2623	Sue_Cassidy_Clark	Sue Cassidy Clark	agent	1100	people	
3799	What%27s_Inside	What's Inside	Thing	1596	recording	
2353	Rewind_That	Rewind That	album	2515	recording	1
2646	Sweet_Sue,_Just_You	Sweet Sue, Just You	Thing	2237	recording	
3070	Topaz_(Erik_Friedlander_album)	Topaz (Erik Friedlander album)	Album	235	recording	1
2082	Ocean_of_Sound	Ocean of Sound	album	2066	recording	1
1678	List_of_Rough_Guide_albums	List of Rough Guide albums	Thing	3526	other	
3996	Wynton_Kelly_discography	Wynton Kelly discography	Thing	5031	recording	
233	Art_of_the_Trio_4:_Back_at_the_Vanguard	Art of the Trio 4: Back at the Vanguard	album	1674	recording	1
683	Dave%27s_Picks_Volume_9	Dave's Picks Volume 9	Thing	4029	recording	
1575	Leni_Sinclair	Leni Sinclair	Thing	2667	people	
2429	San_Remo_Cafe	San Remo Cafe	SpatialThing	2213	places	
3051	Tom_Barney	Tom Barney	musical artist	1853	musicians	
2535	Sonic_Explorations	Sonic Explorations	album	495	recording	1
2851	The_Complete_RCA_Victor_Recordings	The Complete RCA Victor Recordings	album	4264	recording	1
2198	Play_All_Night:_Live_at_the_Beacon_Theatre_1992	Play All Night: Live at the Beacon Theatre 1992	album	4231	works	
3117	United_Sound_Systems	United Sound Systems	populated place	1498	places	
2203	Points_(Matthew_Shipp_album)	Points (Matthew Shipp album)	album	300	recording	
1655	List_of_musicians_of_the_1950s	List of musicians of the 1950s	Thing	19252	other	
1196	Herman_Lubinsky	Herman Lubinsky	agent	1474	musicians	
2608	Stolen_Moments_(Lee_Ritenour_album)	Stolen Moments (Lee Ritenour album)	album	1250	recording	1
2652	SZA_(singer)	SZA (singer)	musical artist	145824	musicians	
1576	Lennie_Sogoloff	Lennie Sogoloff	agent	309	people	
2937	The_Nearness_of_You_(Houston_Person_album)	The Nearness of You (Houston Person album)	album	444	recording	1
2788	Terrie_Williams	Terrie Williams	agent	1499	people	
1783	Magic_Labyrinth	Magic Labyrinth	album	468	recording	
1324	Jacques_Benoit	Jacques Benoit	agent	1654	people	
1004	Flower_Hour	Flower Hour	Live album	313	recording	1
1808	Marie_M%C3%B6%C3%B6r	Marie Möör	musical artist	993	musicians	
1607	List_of_1960s_musical_artists	List of 1960s musical artists	Thing	49551	other	
498	Candy_(Chet_Baker_album)	Candy (Chet Baker album)	album	923	recording	1
2534	Somewhere_(Keith_Jarrett_album)	Somewhere (Keith Jarrett album)	album	1750	recording	1
1944	Modern_Jazz_Trumpets	Modern Jazz Trumpets	Compilation album	2213	recording	
372	Billy_Straus	Billy Straus	agent	739	musicians	
1893	Miles_Ahead_(film)	Miles Ahead (film)	Q11424	67799	films	
1825	Martin_Elliott_(surgeon)	Martin Elliott (surgeon)	scientist	1601	people	
1848	Mellow_Miles	Mellow Miles	album	356	recording	
412	Blues_in_Orbit_(Gil_Evans_album)	Blues in Orbit (Gil Evans album)	album	1265	recording	1
3120	Unity_(Sun_Ra_album)	Unity (Sun Ra album)	album	838	recording	1
2491	Silence_(David_Murray_album)	Silence (David Murray album)	Album	372	recording	1
1172	Hasaan_Ibn_Ali	Hasaan Ibn Ali	musical artist	4127	musicians	
2958	The_Private_Collection_(Charlie_Haden_album)	The Private Collection (Charlie Haden album)	Live album	729	recording	1
1594	Life_(band)	Life (band)	Band	1897	musicians	
2901	The_Jazz_Messengers	The Jazz Messengers	Band	12974	musicians	
176	Alexa_Weber_Morales	Alexa Weber Morales	musical artist	818	musicians	
3065	Toni_Stuart	Toni Stuart	agent	462	people	
1366	Jazz_Messengers_discography	Jazz Messengers discography	musical work	8520	recording	
1275	Intents_and_Purposes	Intents and Purposes	album	834	recording	
2056	Nikhil_Korula	Nikhil Korula	musical artist	758	musicians	
869	Envoi_(album)	Envoi (album)	album	333	recording	
361	Bill_Laswell_discography	Bill Laswell discography	musical work	10044	recording	
341	Bibliography_of_jazz	Bibliography of jazz	Thing	2613	books	
2930	The_Meaning_of_the_Blues	The Meaning of the Blues	Thing	1168	recording	
1504	Katumbo_(Dance)	Katumbo (Dance)	album	606	recording	1
1775	M%C3%BCnchner_Klaviersommer	Münchner Klaviersommer	Thing	540	events	
722	Dej_Loaf	Dej Loaf	musical artist	900863	musicians	
1211	Horace_Silver_discography	Horace Silver discography	musical work	9638	recording	1
3771	Walter_Sanford	Walter Sanford	agent	442	people	
2640	Sutherland_Hotel	Sutherland Hotel	historic place	748	places	
1288	Invitation_(Jaco_Pastorius_album)	Invitation (Jaco Pastorius album)	Live album	5216	recording	1
1871	Michael_Oliva	Michael Oliva	agent	528	people	
988	First_Meeting_(Tethered_Moon_album)	First Meeting (Tethered Moon album)	album	588	recording	1
2978	The_Stuart_Hall_Project	The Stuart Hall Project	Q11424	1659	recording	
1178	Hedstroemia_(trilobite)	Hedstroemia (trilobite)	species	381	other	
1429	Joe_Williams_Live	Joe Williams Live	Live album	651	recording	1
2933	The_Most_Happy_Fella_(album)	The Most Happy Fella (album)	album	421	recording	
1839	May_1926	May 1926	Thing	1149	events	
542	Charlie_Parker_Memorial,_Vol._1	Charlie Parker Memorial, Vol. 1	album	493	recording	1
2894	The_Immortal_Charlie_Parker	The Immortal Charlie Parker	album	683	recording	
543	Charlie_Parker_Memorial,_Vol._2	Charlie Parker Memorial, Vol. 2	album	412	recording	1
2876	The_Genius_of_Charlie_Parker	The Genius of Charlie Parker	album	690	recording	
842	Eight_Mile_Road_(album)	Eight Mile Road (album)	Thing	0	recording	
160	Aja_(song)	Aja (song)	musical work	9069	recording	
1873	Michel_Comte	Michel Comte	agent	2283	people	
2989	The_Unfinished_Conversation	The Unfinished Conversation	Q11424	942	recording	
1938	Mitch_Laddie	Mitch Laddie	agent	710	musicians	
1477	Jordan_McLean_(musician)	Jordan McLean (musician)	agent	1157	musicians	
3083	Travelling_(Steve_Howe_album)	Travelling (Steve Howe album)	album	857	recording	1
317	Ben_Cockerham	Ben Cockerham	agent	332	people	
719	Dedicated_to_Bill_Evans_and_Scott_LaFaro	Dedicated to Bill Evans and Scott LaFaro	album	583	recording	1
3114	Underground_Memoirs	Underground Memoirs	album	555	recording	1
1799	Manhattan_Afternoon	Manhattan Afternoon	album	411	recording	1
1237	I_Remember_You_(John_Hicks_album)	I Remember You (John Hicks album)	album	362	recording	1
3043	To_Pimp_a_Butterfly	To Pimp a Butterfly	album	968986	recording	
2190	Pieces_of_Eight:_Live_at_UCLA	Pieces of Eight: Live at UCLA	album	581	recording	1
1762	Lover_Man_(album)	Lover Man (album)	album	441	recording	1
2973	The_Source_(Jackie_McLean_album)	The Source (Jackie McLean album)	album	683	recording	1
212	Andy_Richards	Andy Richards	musical artist	3447	musicians	
3038	Timeline_of_1960s_counterculture	Timeline of 1960s counterculture	Thing	11025	events	
1260	In_the_Tradition_Volume_2	In the Tradition Volume 2	album	551	recording	1
2574	Stable_Mable	Stable Mable	album	892	recording	1
2794	Tete!	Tete!	album	476	recording	1
1480	Joy_Villa	Joy Villa	agent	2360	musicians	
92	26-2	26-2	Thing	1655	works	
785	Doug_Sax	Doug Sax	musical artist	4960	musicians	
2533	Something_Different_(Dexter_Gordon_album)	Something Different (Dexter Gordon album)	album	594	recording	1
85	19_Standards_(Quartet)_2003	19 Standards (Quartet) 2003	Live album	523	recording	1
90	20_Standards_(Quartet)_2003	20 Standards (Quartet) 2003	Live album	597	recording	1
1610	List_of_ACT_Music_albums	List of ACT Music albums	Thing	685	other	
243	Arts_and_culture_of_Washington,_D.C.	Arts and culture of Washington, D.C.	Thing	3337	other	
2272	Presenting_Red_Mitchell	Presenting Red Mitchell	album	508	recording	1
1656	List_of_Nattjazz_artists	List of Nattjazz artists	Thing	402	other	
1652	List_of_Moldejazz_celebrety_artists	List of Moldejazz celebrety artists	Thing	176	other	
363	Bill_Schnee	Bill Schnee	musical artist	1866	musicians	
1431	Joey_Alexander	Joey Alexander	musical artist	53048	musicians	
261	Austin_Lyon	Austin Lyon	agent	16176	people	
2983	The_Time_of_My_Life:_Roseanna_Vitro_Sings_the_Songs_of_Steve_Allen	The Time of My Life: Roseanna Vitro Sings the Songs of Steve Allen	album	303	recording	1
155	Ahmadiyya_in_the_United_States	Ahmadiyya in the United States	Thing	4642	other	
1311	Jack_DeJohnette_discography	Jack DeJohnette discography	Thing	3069	recording	
889	Exploring_the_Scene!	Exploring the Scene!	album	508	recording	1
1112	Good_Vibes_(Johnny_Lytle_album)	Good Vibes (Johnny Lytle album)	album	443	recording	1
2602	Steven_Baigelman	Steven Baigelman	agent	7402	people	
1002	Floored_by_Four	Floored by Four	Band	650	musicians	
2655	Tabarka_Jazz_Festival	Tabarka Jazz Festival	Thing	584	events	
783	Double_Image_(album)	Double Image (album)	album	610	recording	1
2759	Ted_Jensen_discography	Ted Jensen discography	musical artist	3155	recording	
1421	Joe_Eula	Joe Eula	agent	1279	musicians	
258	Atlantis_Quartet	Atlantis Quartet	Band	408	musicians	
643	Cozzetti_%26_Gemmill	Cozzetti & Gemmill	Band	2735	musicians	
2883	The_Green_Leaves_of_Summer_(album)	The Green Leaves of Summer (album)	album	548	recording	1
1158	Hampton_Hawes_at_the_Piano	Hampton Hawes at the Piano	album	364	recording	1
2463	Serious_Swingers	Serious Swingers	album	532	recording	1
1086	German_horn	German horn	Thing	15636	other	
1037	Freddy_Votel	Freddy Votel	musical artist	517	musicians	
3016	This_Is_Jazz_(album_series)	This Is Jazz (album series)	album	822	recording	
2195	Pike%27s_Peak_(album)	Pike's Peak (album)	Thing	642	recording	1
1690	List_of_The_Best_Show_with_Tom_Scharpling_episodes	List of The Best Show with Tom Scharpling episodes	Thing	4051	other	
830	Ed_Dwight	Ed Dwight	agent	14568	people	
1200	High_Risk_(album)	High Risk (album)	album	1566	recording	
2375	Robert_Earl_Price	Robert Earl Price	Thing	645	people	
2881	The_Great_Jazz_Trio_at_the_Village_Vanguard	The Great Jazz Trio at the Village Vanguard	album	0	recording	
2882	The_Great_Jazz_Trio_at_the_Village_Vanguard_Vol._2	The Great Jazz Trio at the Village Vanguard Vol. 2	album	439	recording	
1532	Kindness_Joy_Love_%26_Happiness	Kindness Joy Love & Happiness	album	613	recording	1
1925	Milestones_(Great_Jazz_Trio_album)	Milestones (Great Jazz Trio album)	album	635	recording	1
1147	Groovin%27_High_(Hank_Jones_album)	Groovin' High (Hank Jones album)	Thing	508	recording	1
414	Bluesette_(album)	Bluesette (album)	album	355	recording	1
1527	Kids:_Live_at_Dizzy%27s_Club_Coca-Cola	Kids: Live at Dizzy's Club Coca-Cola	Thing	398	recording	1
847	Elbert_Pee_Wee_Claybrook	Elbert Pee Wee Claybrook	Thing	0	musicians	
2761	Teddy_Reig	Teddy Reig	musical artist	1508	musicians	
2321	Ray_Marcano	Ray Marcano	Thing	778	people	
411	Blues_for_Sarka	Blues for Sarka	album	351	recording	1
2326	Ready_to_Die	Ready to Die	album	198061	recording	1
519	Causa_Sui_(band)	Causa Sui (band)	Thing	3582	musicians	
197	Amanda_(album)	Amanda (album)	album	700	recording	1
825	Easy_Mo_Bee	Easy Mo Bee	musical artist	31171	musicians	
32	1958_(disambiguation)	1958 (disambiguation)	Thing	209	events	
2786	Teoria_r%C3%B3wnoleg%C5%82ych_wszech%C5%9Bwiat%C3%B3w	Teoria równoległych wszechświatów	album	187	recording	1
2279	Procession_of_the_Great_Ancestry	Procession of the Great Ancestry	album	148	recording	
772	Don_Sleet	Don Sleet	musical artist	232	musicians	
1563	Late_Night_Tales:_Nils_Frahm	Late Night Tales: Nils Frahm	album	1967	recording	1
2972	The_Soulful_Strings	The Soulful Strings	Band	873	musicians	
1148	Groovin%27_with_the_Soulful_Strings	Groovin' with the Soulful Strings	Thing	395	recording	1
2997	The_Year_of_the_Elephant	The Year of the Elephant	Thing	223	recording	
1264	Incident_at_Neshabur	Incident at Neshabur	Thing	1330	recording	
2569	Spiritual_Dimensions	Spiritual Dimensions	Thing	274	recording	
2532	Somethin%27_Sanctified	Somethin' Sanctified	Thing	136	recording	1
2401	Roots_(Slide_Hampton_album)	Roots (Slide Hampton album)	Thing	175	recording	1
217	Ann_Baker_(singer)	Ann Baker (singer)	Thing	281	musicians	
2987	The_Trap_Set	The Trap Set	Thing	103	other	
691	David_Bradish	David Bradish	Thing	138	other	
884	Eugene_Haynes	Eugene Haynes	Thing	132	musicians	
1109	Golden_Quartet	Golden Quartet	Thing	167	recording	
1525	Khalil_Balakrishna	Khalil Balakrishna	Thing	302	musicians	
346	Bihari_Sharma	Bihari Sharma	Thing	97	musicians	
918	Feu!_Chatterton	Feu! Chatterton	Thing	295	musicians	
1207	History_of_music_in_Paris	History of music in Paris	Thing	1380	events	
3796	West_Coast_Jazz_(Stan_Getz_album)	West Coast Jazz (Stan Getz album)	Thing	290	recording	1
591	Club_RaY%C3%A9	Club RaYé	Thing	87	places	
1025	Frank_R._Fisher	Frank R. Fisher	Thing	813	musicians	
2856	The_Continuum_(album)	The Continuum (album)	Thing	0	recording	1
528	Chakin%27	Chakin'	Thing	0	recording	
80	1991_Australian_Film_Institute_Awards	1991 Australian Film Institute Awards	Thing	0	events	
1654	List_of_musical_supergroups	List of musical supergroups	Thing	0	other	
1765	Luca_Aquino	Luca Aquino	Thing	0	musicians	
2102	On_Time_(Les_McCann_album)	On Time (Les McCann album)	Thing	0	recording	1
1376	Jazz_Waltz_(album)	Jazz Waltz (album)	Thing	0	recording	1
728	Dennis_Cahill_(musician)	Dennis Cahill (musician)	Thing	0	musicians	
1722	Live_at_the_Lighthouse_%2766	Live at the Lighthouse '66	Thing	0	recording	1
2267	Portraits_(Gerald_Wilson_album)	Portraits (Gerald Wilson album)	Thing	0	recording	1
1949	Moment_of_Truth_(Gerald_Wilson_album)	Moment of Truth (Gerald Wilson album)	Thing	0	recording	1
546	Chasin%27_the_Bird_(song)	Chasin' the Bird (song)	Thing	0	recording	
913	Feelin%27_Kinda_Blues	Feelin' Kinda Blues	Thing	0	recording	1
4005	You%27re_My_Everything_(1931_song)	You're My Everything (1931 song)	Thing	0	recording	
2806	The_Arrival_of_Victor_Feldman	The Arrival of Victor Feldman	Thing	0	recording	1
1447	John_Garcia_Gensel	John Garcia Gensel	Thing	0	people	
1699	List_of_years_in_jazz	List of years in jazz	Thing	0	other	
1803	Marc_Danval	Marc Danval	Thing	0	people	
1067	Gene_Norman_Presents_the_Original_Gerry_Mulligan_Tentet_and_Quartet	Gene Norman Presents the Original Gerry Mulligan Tentet and Quartet	Thing	0	recording	1
187	All_the_Best_(Zucchero_album)	All the Best (Zucchero album)	Thing	0	recording	
282	Ballads_%26_Blues_(The_Mastersounds_album)	Ballads & Blues (The Mastersounds album)	Thing	0	recording	1
510	Carolina_Calvache	Carolina Calvache	Thing	0	musicians	
106	52nd_Street_Themes	52nd Street Themes	musical work	0	recording	1
1558	Larry_Vuckovich	Larry Vuckovich	Thing	0	musicians	
1709	Live_at_Jazz_Standard	Live at Jazz Standard	Thing	0	recording	1
578	Cigarettes_After_Sex	Cigarettes After Sex	Thing	0	musicians	
